country_id,date,population,start,end,current
9882,1980-01-01,1932169,01.01.1900,31.12.9999,1
9669,1980-01-01,2962720,01.01.1900,31.12.9999,1
3125,1980-01-01,25003,01.01.1900,31.12.9999,1
9898,1980-01-01,3521206,01.01.1900,31.12.9999,1
7830,1980-01-01,363741,01.01.1900,31.12.9999,1
3497,1980-01-01,8948162,01.01.1900,31.12.9999,1
3592,1980-01-01,6267369,01.01.1900,31.12.9999,1
6262,1980-01-01,13215707,01.01.1900,31.12.9999,1
2701,1980-01-01,164887,01.01.1900,31.12.9999,1
4228,1980-01-01,7372581,01.01.1900,31.12.9999,1
3964,1980-01-01,333587,01.01.1900,31.12.9999,1
8099,1980-01-01,31988,01.01.1900,31.12.9999,1
6596,1980-01-01,333786,01.01.1900,31.12.9999,1
2777,1980-01-01,1506694,01.01.1900,31.12.9999,1
2792,1980-01-01,954865,01.01.1900,31.12.9999,1
6400,1980-01-01,52233,01.01.1900,31.12.9999,1
9800,1980-01-01,67705186,01.01.1900,31.12.9999,1
8489,1980-01-01,76299,01.01.1900,31.12.9999,1
1367,1980-01-01,4103240,01.01.1900,31.12.9999,1
2641,1980-01-01,27076,01.01.1900,31.12.9999,1
9877,1980-01-01,1697780,01.01.1900,31.12.9999,1
1357,1980-01-01,589324,01.01.1900,31.12.9999,1
6446,1980-01-01,11452,01.01.1900,31.12.9999,1
3324,1980-01-01,19678444,01.01.1900,31.12.9999,1
9850,1980-01-01,11413587,01.01.1900,31.12.9999,1
7797,1980-01-01,33465781,01.01.1900,31.12.9999,1
2703,1980-01-01,975994,01.01.1900,31.12.9999,1
9288,1980-01-01,7635,01.01.1900,31.12.9999,1
3315,1980-01-01,15600442,01.01.1900,31.12.9999,1
7531,1980-01-01,14130387,01.01.1900,31.12.9999,1
5635,1980-01-01,148599,01.01.1900,31.12.9999,1
1811,1980-01-01,3147168,01.01.1900,31.12.9999,1
6130,1980-01-01,3303309,01.01.1900,31.12.9999,1
1507,1980-01-01,6173177,01.01.1900,31.12.9999,1
4777,1980-01-01,72951439,01.01.1900,31.12.9999,1
7875,1980-01-01,3637,01.01.1900,31.12.9999,1
4718,1980-01-01,17973650,01.01.1900,31.12.9999,1
6127,1980-01-01,1907023,01.01.1900,31.12.9999,1
1019,1980-01-01,17613,01.01.1900,31.12.9999,1
4283,1980-01-01,4085776,01.01.1900,31.12.9999,1
2939,1980-01-01,1017462,01.01.1900,31.12.9999,1
5946,1980-01-01,80624057,01.01.1900,31.12.9999,1
7978,1980-01-01,12252,01.01.1900,31.12.9999,1
2232,1980-01-01,1956987,01.01.1900,31.12.9999,1
6499,1980-01-01,3104788,01.01.1900,31.12.9999,1
8530,1980-01-01,3078912,01.01.1900,31.12.9999,1
2693,1980-01-01,17492406,01.01.1900,31.12.9999,1
1477,1980-01-01,48419546,01.01.1900,31.12.9999,1
7322,1980-01-01,35521429,01.01.1900,31.12.9999,1
4885,1980-01-01,9785252,01.01.1900,31.12.9999,1
7373,1980-01-01,3214568,01.01.1900,31.12.9999,1
3352,1980-01-01,277450,01.01.1900,31.12.9999,1
6771,1980-01-01,22125224,01.01.1900,31.12.9999,1
6070,1980-01-01,138257420,01.01.1900,31.12.9999,1
7426,1980-01-01,5247532,01.01.1900,31.12.9999,1
9065,1980-01-01,2983,01.01.1900,31.12.9999,1
9260,1980-01-01,121633,01.01.1900,31.12.9999,1
7092,1980-01-01,7776,01.01.1900,31.12.9999,1
3283,1980-01-01,164905,01.01.1900,31.12.9999,1
6251,1980-01-01,21346,01.01.1900,31.12.9999,1
7391,1980-01-01,10171710,01.01.1900,31.12.9999,1
5951,1980-01-01,5703869,01.01.1900,31.12.9999,1
1245,1980-01-01,7777010,01.01.1900,31.12.9999,1
3813,1980-01-01,65290,01.01.1900,31.12.9999,1
2946,1980-01-01,3367477,01.01.1900,31.12.9999,1
7069,1980-01-01,2400729,01.01.1900,31.12.9999,1
9088,1980-01-01,12243,01.01.1900,31.12.9999,1
3625,1980-01-01,4973883,01.01.1900,31.12.9999,1
5516,1980-01-01,1901570,01.01.1900,31.12.9999,1
9888,1980-01-01,233668,01.01.1900,31.12.9999,1
6544,1980-01-01,5892224,01.01.1900,31.12.9999,1
6951,1980-01-01,29463549,01.01.1900,31.12.9999,1
7514,1980-01-01,38170501,01.01.1900,31.12.9999,1
1955,1980-01-01,4192011,01.01.1900,31.12.9999,1
7526,1980-01-01,37491666,01.01.1900,31.12.9999,1
7632,1980-01-01,14943645,01.01.1900,31.12.9999,1
4452,1980-01-01,16673586,01.01.1900,31.12.9999,1
9954,1980-01-01,375112,01.01.1900,31.12.9999,1
9171,1980-01-01,8311763,01.01.1900,31.12.9999,1
9995,1980-01-01,6319113,01.01.1900,31.12.9999,1
9598,1980-01-01,8898954,01.01.1900,31.12.9999,1
1623,1980-01-01,18100281,01.01.1900,31.12.9999,1
8108,1980-01-01,4045965,01.01.1900,31.12.9999,1
5605,1980-01-01,19297659,01.01.1900,31.12.9999,1
3514,1980-01-01,45737753,01.01.1900,31.12.9999,1
8258,1980-01-01,642224,01.01.1900,31.12.9999,1
3763,1980-01-01,2838110,01.01.1900,31.12.9999,1
4810,1980-01-01,1647,01.01.1900,31.12.9999,1
7376,1980-01-01,96708,01.01.1900,31.12.9999,1
4402,1980-01-01,1127852,01.01.1900,31.12.9999,1
2097,1980-01-01,6578156,01.01.1900,31.12.9999,1
3095,1980-01-01,44089069,01.01.1900,31.12.9999,1
6898,1980-01-01,2862903,01.01.1900,31.12.9999,1
6928,1980-01-01,7731,01.01.1900,31.12.9999,1
3793,1980-01-01,13284026,01.01.1900,31.12.9999,1
8670,1980-01-01,49973920,01.01.1900,31.12.9999,1
3348,1980-01-01,1014048,01.01.1900,31.12.9999,1
8898,1980-01-01,56326328,01.01.1900,31.12.9999,1
8163,1980-01-01,223140018,01.01.1900,31.12.9999,1
8338,1980-01-01,2953750,01.01.1900,31.12.9999,1
7220,1980-01-01,15947129,01.01.1900,31.12.9999,1
9145,1980-01-01,118156,01.01.1900,31.12.9999,1
4005,1980-01-01,15210443,01.01.1900,31.12.9999,1
6369,1980-01-01,52968270,01.01.1900,31.12.9999,1
7483,1980-01-01,116775,01.01.1900,31.12.9999,1
7872,1980-01-01,9204938,01.01.1900,31.12.9999,1
9480,1980-01-01,5720438,01.01.1900,31.12.9999,1
2658,1980-01-01,7049926,01.01.1900,31.12.9999,1
2050,1985-01-01,10512221,01.01.1900,31.12.9999,1
5181,1985-01-01,3171725,01.01.1900,31.12.9999,1
4586,1985-01-01,22132905,01.01.1900,31.12.9999,1
9350,1985-01-01,39663,01.01.1900,31.12.9999,1
9230,1985-01-01,43809,01.01.1900,31.12.9999,1
9448,1985-01-01,9970621,01.01.1900,31.12.9999,1
5604,1985-01-01,6907,01.01.1900,31.12.9999,1
8745,1985-01-01,65048,01.01.1900,31.12.9999,1
5231,1985-01-01,30287112,01.01.1900,31.12.9999,1
1972,1985-01-01,3300896,01.01.1900,31.12.9999,1
8217,1985-01-01,64478,01.01.1900,31.12.9999,1
7859,1985-01-01,15785682,01.01.1900,31.12.9999,1
5484,1985-01-01,7562114,01.01.1900,31.12.9999,1
2557,1985-01-01,6891140,01.01.1900,31.12.9999,1
3976,1985-01-01,245935,01.01.1900,31.12.9999,1
5160,1985-01-01,434375,01.01.1900,31.12.9999,1
3421,1985-01-01,95959099,01.01.1900,31.12.9999,1
8963,1985-01-01,257911,01.01.1900,31.12.9999,1
4288,1985-01-01,10133211,01.01.1900,31.12.9999,1
2934,1985-01-01,9880534,01.01.1900,31.12.9999,1
1945,1985-01-01,163436,01.01.1900,31.12.9999,1
5854,1985-01-01,4419552,01.01.1900,31.12.9999,1
5017,1985-01-01,55611,01.01.1900,31.12.9999,1
5833,1985-01-01,484528,01.01.1900,31.12.9999,1
8863,1985-01-01,6385630,01.01.1900,31.12.9999,1
2086,1985-01-01,4383306,01.01.1900,31.12.9999,1
6025,1985-01-01,1138704,01.01.1900,31.12.9999,1
5643,1985-01-01,83585251,01.01.1900,31.12.9999,1
8750,1985-01-01,13202,01.01.1900,31.12.9999,1
1038,1985-01-01,222119,01.01.1900,31.12.9999,1
4114,1985-01-01,8917076,01.01.1900,31.12.9999,1
3270,1985-01-01,7979185,01.01.1900,31.12.9999,1
5785,1985-01-01,4948024,01.01.1900,31.12.9999,1
1475,1985-01-01,7376090,01.01.1900,31.12.9999,1
2910,1985-01-01,9804254,01.01.1900,31.12.9999,1
4227,1985-01-01,25843922,01.01.1900,31.12.9999,1
5564,1985-01-01,339874,01.01.1900,31.12.9999,1
1710,1985-01-01,21313,01.01.1900,31.12.9999,1
1420,1985-01-01,2553075,01.01.1900,31.12.9999,1
9053,1985-01-01,4967590,01.01.1900,31.12.9999,1
8151,1985-01-01,12326396,01.01.1900,31.12.9999,1
4783,1985-01-01,1060239979,01.01.1900,31.12.9999,1
8433,1985-01-01,29326260,01.01.1900,31.12.9999,1
2225,1985-01-01,375650,01.01.1900,31.12.9999,1
1998,1985-01-01,16657,01.01.1900,31.12.9999,1
5481,1985-01-01,2771463,01.01.1900,31.12.9999,1
9225,1985-01-01,4803325,01.01.1900,31.12.9999,1
5830,1985-01-01,10149044,01.01.1900,31.12.9999,1
5520,1985-01-01,731664,01.01.1900,31.12.9999,1
9936,1985-01-01,5119452,01.01.1900,31.12.9999,1
8382,1985-01-01,400709,01.01.1900,31.12.9999,1
1484,1985-01-01,71596,01.01.1900,31.12.9999,1
4632,1985-01-01,6417798,01.01.1900,31.12.9999,1
8990,1985-01-01,9254311,01.01.1900,31.12.9999,1
5730,1985-01-01,50035843,01.01.1900,31.12.9999,1
8331,1985-01-01,4876757,01.01.1900,31.12.9999,1
5493,1985-01-01,378379,01.01.1900,31.12.9999,1
1933,1985-01-01,1899243,01.01.1900,31.12.9999,1
4556,1985-01-01,1525782,01.01.1900,31.12.9999,1
2855,1985-01-01,702400,01.01.1900,31.12.9999,1
1077,1985-01-01,40285965,01.01.1900,31.12.9999,1
1812,1985-01-01,2232,01.01.1900,31.12.9999,1
8902,1985-01-01,45575,01.01.1900,31.12.9999,1
2666,1985-01-01,727461,01.01.1900,31.12.9999,1
8325,1985-01-01,4902175,01.01.1900,31.12.9999,1
2491,1985-01-01,55108106,01.01.1900,31.12.9999,1
6137,1985-01-01,86931,01.01.1900,31.12.9999,1
1540,1985-01-01,187578,01.01.1900,31.12.9999,1
9323,1985-01-01,856482,01.01.1900,31.12.9999,1
1968,1985-01-01,855958,01.01.1900,31.12.9999,1
6192,1985-01-01,5338867,01.01.1900,31.12.9999,1
2447,1985-01-01,77638808,01.01.1900,31.12.9999,1
1680,1985-01-01,13651443,01.01.1900,31.12.9999,1
5059,1985-01-01,28674,01.01.1900,31.12.9999,1
7791,1985-01-01,9840141,01.01.1900,31.12.9999,1
9550,1985-01-01,53220,01.01.1900,31.12.9999,1
1866,1985-01-01,100576,01.01.1900,31.12.9999,1
1376,1985-01-01,357844,01.01.1900,31.12.9999,1
8106,1985-01-01,124675,01.01.1900,31.12.9999,1
8657,1985-01-01,7932185,01.01.1900,31.12.9999,1
9599,1985-01-01,5531661,01.01.1900,31.12.9999,1
5294,1985-01-01,900088,01.01.1900,31.12.9999,1
2843,1985-01-01,772671,01.01.1900,31.12.9999,1
6415,1985-01-01,6245539,01.01.1900,31.12.9999,1
1086,1985-01-01,4387693,01.01.1900,31.12.9999,1
7703,1985-01-01,5411680,01.01.1900,31.12.9999,1
9064,1985-01-01,10542754,01.01.1900,31.12.9999,1
7843,1985-01-01,241577,01.01.1900,31.12.9999,1
7159,1985-01-01,780242084,01.01.1900,31.12.9999,1
3993,1985-01-01,165791694,01.01.1900,31.12.9999,1
7987,1985-01-01,47266160,01.01.1900,31.12.9999,1
3959,1985-01-01,15753856,01.01.1900,31.12.9999,1
7100,1985-01-01,3505769,01.01.1900,31.12.9999,1
3808,1985-01-01,64376,01.01.1900,31.12.9999,1
9089,1985-01-01,4182681,01.01.1900,31.12.9999,1
5288,1985-01-01,56636465,01.01.1900,31.12.9999,1
6674,1985-01-01,2292030,01.01.1900,31.12.9999,1
6552,1985-01-01,121119031,01.01.1900,31.12.9999,1
4363,1985-01-01,2751492,01.01.1900,31.12.9999,1
4450,1985-01-01,15413315,01.01.1900,31.12.9999,1
3754,1985-01-01,19452161,01.01.1900,31.12.9999,1
5939,1985-01-01,66708,01.01.1900,31.12.9999,1
5927,1985-01-01,1888975,01.01.1900,31.12.9999,1
8847,1985-01-01,4064852,01.01.1900,31.12.9999,1
1313,1985-01-01,3741604,01.01.1900,31.12.9999,1
3111,1985-01-01,2655104,01.01.1900,31.12.9999,1
1899,1985-01-01,3226750,01.01.1900,31.12.9999,1
1612,1985-01-01,1616697,01.01.1900,31.12.9999,1
9882,1985-01-01,2239724,01.01.1900,31.12.9999,1
9669,1985-01-01,3684313,01.01.1900,31.12.9999,1
3125,1985-01-01,26785,01.01.1900,31.12.9999,1
9898,1985-01-01,3672852,01.01.1900,31.12.9999,1
7830,1985-01-01,366466,01.01.1900,31.12.9999,1
3497,1985-01-01,10297746,01.01.1900,31.12.9999,1
3592,1985-01-01,7625078,01.01.1900,31.12.9999,1
6262,1985-01-01,15108135,01.01.1900,31.12.9999,1
2701,1985-01-01,190383,01.01.1900,31.12.9999,1
4228,1985-01-01,8187651,01.01.1900,31.12.9999,1
3964,1985-01-01,349118,01.01.1900,31.12.9999,1
8099,1985-01-01,38962,01.01.1900,31.12.9999,1
6596,1985-01-01,348728,01.01.1900,31.12.9999,1
2777,1985-01-01,1746265,01.01.1900,31.12.9999,1
2792,1985-01-01,1025769,01.01.1900,31.12.9999,1
6400,1985-01-01,68287,01.01.1900,31.12.9999,1
9800,1985-01-01,74872006,01.01.1900,31.12.9999,1
8489,1985-01-01,372310,01.01.1900,31.12.9999,1
1367,1985-01-01,4300695,01.01.1900,31.12.9999,1
2641,1985-01-01,28807,01.01.1900,31.12.9999,1
9877,1985-01-01,1919744,01.01.1900,31.12.9999,1
1357,1985-01-01,604622,01.01.1900,31.12.9999,1
6446,1985-01-01,11113,01.01.1900,31.12.9999,1
3324,1985-01-01,22335077,01.01.1900,31.12.9999,1
9850,1985-01-01,12680065,01.01.1900,31.12.9999,1
7797,1985-01-01,36881020,01.01.1900,31.12.9999,1
2703,1985-01-01,1093311,01.01.1900,31.12.9999,1
9288,1985-01-01,8313,01.01.1900,31.12.9999,1
3315,1985-01-01,17540571,01.01.1900,31.12.9999,1
7531,1985-01-01,14515704,01.01.1900,31.12.9999,1
5635,1985-01-01,159702,01.01.1900,31.12.9999,1
1811,1985-01-01,3268356,01.01.1900,31.12.9999,1
6130,1985-01-01,3763034,01.01.1900,31.12.9999,1
1507,1985-01-01,7187618,01.01.1900,31.12.9999,1
4777,1985-01-01,83585251,01.01.1900,31.12.9999,1
7875,1985-01-01,2848,01.01.1900,31.12.9999,1
4718,1985-01-01,19325487,01.01.1900,31.12.9999,1
6127,1985-01-01,2001504,01.01.1900,31.12.9999,1
1019,1985-01-01,32041,01.01.1900,31.12.9999,1
4283,1985-01-01,4152637,01.01.1900,31.12.9999,1
2939,1985-01-01,1353289,01.01.1900,31.12.9999,1
5946,1985-01-01,97121552,01.01.1900,31.12.9999,1
7978,1985-01-01,13644,01.01.1900,31.12.9999,1
2232,1985-01-01,2197065,01.01.1900,31.12.9999,1
6499,1985-01-01,3447579,01.01.1900,31.12.9999,1
8530,1985-01-01,3535498,01.01.1900,31.12.9999,1
2693,1985-01-01,19746610,01.01.1900,31.12.9999,1
1477,1985-01-01,54812660,01.01.1900,31.12.9999,1
7322,1985-01-01,37179160,01.01.1900,31.12.9999,1
4885,1985-01-01,9996896,01.01.1900,31.12.9999,1
7373,1985-01-01,3406279,01.01.1900,31.12.9999,1
3352,1985-01-01,365868,01.01.1900,31.12.9999,1
6771,1985-01-01,22525363,01.01.1900,31.12.9999,1
6070,1985-01-01,142896392,01.01.1900,31.12.9999,1
7426,1985-01-01,6266752,01.01.1900,31.12.9999,1
9065,1985-01-01,4016,01.01.1900,31.12.9999,1
9260,1985-01-01,132751,01.01.1900,31.12.9999,1
7092,1985-01-01,15714,01.01.1900,31.12.9999,1
3283,1985-01-01,166517,01.01.1900,31.12.9999,1
6251,1985-01-01,22241,01.01.1900,31.12.9999,1
7391,1985-01-01,12890245,01.01.1900,31.12.9999,1
5951,1985-01-01,6520705,01.01.1900,31.12.9999,1
1245,1985-01-01,7912069,01.01.1900,31.12.9999,1
3813,1985-01-01,67833,01.01.1900,31.12.9999,1
2946,1985-01-01,3749419,01.01.1900,31.12.9999,1
7069,1985-01-01,2685994,01.01.1900,31.12.9999,1
9088,1985-01-01,19064,01.01.1900,31.12.9999,1
3625,1985-01-01,5146571,01.01.1900,31.12.9999,1
5516,1985-01-01,1952518,01.01.1900,31.12.9999,1
9888,1985-01-01,277158,01.01.1900,31.12.9999,1
6544,1985-01-01,6630637,01.01.1900,31.12.9999,1
6951,1985-01-01,33752964,01.01.1900,31.12.9999,1
7514,1985-01-01,41232709,01.01.1900,31.12.9999,1
1955,1985-01-01,4706975,01.01.1900,31.12.9999,1
7526,1985-01-01,38471920,01.01.1900,31.12.9999,1
7632,1985-01-01,16092338,01.01.1900,31.12.9999,1
4452,1985-01-01,19517196,01.01.1900,31.12.9999,1
9954,1985-01-01,387171,01.01.1900,31.12.9999,1
9171,1985-01-01,8389913,01.01.1900,31.12.9999,1
9995,1985-01-01,6469824,01.01.1900,31.12.9999,1
9598,1985-01-01,10540926,01.01.1900,31.12.9999,1
1623,1985-01-01,19511876,01.01.1900,31.12.9999,1
8108,1985-01-01,4660598,01.01.1900,31.12.9999,1
5605,1985-01-01,22569625,01.01.1900,31.12.9999,1
3514,1985-01-01,50594940,01.01.1900,31.12.9999,1
8258,1985-01-01,682109,01.01.1900,31.12.9999,1
3763,1985-01-01,3336508,01.01.1900,31.12.9999,1
4810,1985-01-01,1739,01.01.1900,31.12.9999,1
7376,1985-01-01,97055,01.01.1900,31.12.9999,1
4402,1985-01-01,1199785,01.01.1900,31.12.9999,1
2097,1985-01-01,7476092,01.01.1900,31.12.9999,1
3095,1985-01-01,49175673,01.01.1900,31.12.9999,1
6898,1985-01-01,3246887,01.01.1900,31.12.9999,1
6928,1985-01-01,8329,01.01.1900,31.12.9999,1
3793,1985-01-01,15038915,01.01.1900,31.12.9999,1
8670,1985-01-01,50917399,01.01.1900,31.12.9999,1
3348,1985-01-01,1379536,01.01.1900,31.12.9999,1
8898,1985-01-01,56643045,01.01.1900,31.12.9999,1
8163,1985-01-01,235146182,01.01.1900,31.12.9999,1
8338,1985-01-01,3024218,01.01.1900,31.12.9999,1
7220,1985-01-01,18063201,01.01.1900,31.12.9999,1
9145,1985-01-01,133119,01.01.1900,31.12.9999,1
4005,1985-01-01,17402304,01.01.1900,31.12.9999,1
6369,1985-01-01,59811313,01.01.1900,31.12.9999,1
7483,1985-01-01,150190,01.01.1900,31.12.9999,1
7872,1985-01-01,11036918,01.01.1900,31.12.9999,1
9480,1985-01-01,6686449,01.01.1900,31.12.9999,1
2658,1985-01-01,8690515,01.01.1900,31.12.9999,1
2050,1990-01-01,10694796,01.01.1900,31.12.9999,1
5181,1990-01-01,3295066,01.01.1900,31.12.9999,1
4586,1990-01-01,25518074,01.01.1900,31.12.9999,1
9350,1990-01-01,47818,01.01.1900,31.12.9999,1
9230,1990-01-01,53569,01.01.1900,31.12.9999,1
9448,1990-01-01,11828638,01.01.1900,31.12.9999,1
5604,1990-01-01,8316,01.01.1900,31.12.9999,1
8745,1990-01-01,63328,01.01.1900,31.12.9999,1
5231,1990-01-01,32637657,01.01.1900,31.12.9999,1
1972,1990-01-01,3556539,01.01.1900,31.12.9999,1
8217,1990-01-01,65712,01.01.1900,31.12.9999,1
7859,1990-01-01,17048003,01.01.1900,31.12.9999,1
5484,1990-01-01,7678729,01.01.1900,31.12.9999,1
2557,1990-01-01,7427836,01.01.1900,31.12.9999,1
3976,1990-01-01,270679,01.01.1900,31.12.9999,1
5160,1990-01-01,517418,01.01.1900,31.12.9999,1
3421,1990-01-01,107147651,01.01.1900,31.12.9999,1
8963,1990-01-01,258868,01.01.1900,31.12.9999,1
4288,1990-01-01,10428525,01.01.1900,31.12.9999,1
2934,1990-01-01,9959560,01.01.1900,31.12.9999,1
1945,1990-01-01,182589,01.01.1900,31.12.9999,1
5854,1990-01-01,5133419,01.01.1900,31.12.9999,1
5017,1990-01-01,57470,01.01.1900,31.12.9999,1
5833,1990-01-01,558442,01.01.1900,31.12.9999,1
8863,1990-01-01,7096194,01.01.1900,31.12.9999,1
2086,1990-01-01,4494310,01.01.1900,31.12.9999,1
6025,1990-01-01,1341474,01.01.1900,31.12.9999,1
5643,1990-01-01,150706446,01.01.1900,31.12.9999,1
8750,1990-01-01,15617,01.01.1900,31.12.9999,1
1038,1990-01-01,261928,01.01.1900,31.12.9999,1
4114,1990-01-01,8767778,01.01.1900,31.12.9999,1
3270,1990-01-01,9131361,01.01.1900,31.12.9999,1
5785,1990-01-01,5483793,01.01.1900,31.12.9999,1
1475,1990-01-01,8910808,01.01.1900,31.12.9999,1
2910,1990-01-01,11430520,01.01.1900,31.12.9999,1
4227,1990-01-01,27657204,01.01.1900,31.12.9999,1
5564,1990-01-01,364563,01.01.1900,31.12.9999,1
1710,1990-01-01,26027,01.01.1900,31.12.9999,1
1420,1990-01-01,2809221,01.01.1900,31.12.9999,1
9053,1990-01-01,5827069,01.01.1900,31.12.9999,1
8151,1990-01-01,13342868,01.01.1900,31.12.9999,1
4783,1990-01-01,1153704252,01.01.1900,31.12.9999,1
8433,1990-01-01,32601393,01.01.1900,31.12.9999,1
2225,1990-01-01,431119,01.01.1900,31.12.9999,1
1998,1990-01-01,17123,01.01.1900,31.12.9999,1
5481,1990-01-01,3158253,01.01.1900,31.12.9999,1
9225,1990-01-01,4873707,01.01.1900,31.12.9999,1
5830,1990-01-01,10626680,01.01.1900,31.12.9999,1
5520,1990-01-01,788500,01.01.1900,31.12.9999,1
9936,1990-01-01,5144623,01.01.1900,31.12.9999,1
8382,1990-01-01,577173,01.01.1900,31.12.9999,1
1484,1990-01-01,69481,01.01.1900,31.12.9999,1
4632,1990-01-01,7129004,01.01.1900,31.12.9999,1
8990,1990-01-01,10449837,01.01.1900,31.12.9999,1
5730,1990-01-01,57214630,01.01.1900,31.12.9999,1
8331,1990-01-01,5367179,01.01.1900,31.12.9999,1
5493,1990-01-01,465549,01.01.1900,31.12.9999,1
1933,1990-01-01,2149960,01.01.1900,31.12.9999,1
4556,1990-01-01,1570674,01.01.1900,31.12.9999,1
2855,1990-01-01,854011,01.01.1900,31.12.9999,1
1077,1990-01-01,47878073,01.01.1900,31.12.9999,1
1812,1990-01-01,2332,01.01.1900,31.12.9999,1
8902,1990-01-01,47479,01.01.1900,31.12.9999,1
2666,1990-01-01,780430,01.01.1900,31.12.9999,1
8325,1990-01-01,4986545,01.01.1900,31.12.9999,1
2491,1990-01-01,56412897,01.01.1900,31.12.9999,1
6137,1990-01-01,113931,01.01.1900,31.12.9999,1
1540,1990-01-01,211089,01.01.1900,31.12.9999,1
9323,1990-01-01,983028,01.01.1900,31.12.9999,1
1968,1990-01-01,1040616,01.01.1900,31.12.9999,1
6192,1990-01-01,5391636,01.01.1900,31.12.9999,1
2447,1990-01-01,79370196,01.01.1900,31.12.9999,1
1680,1990-01-01,15446982,01.01.1900,31.12.9999,1
5059,1990-01-01,27317,01.01.1900,31.12.9999,1
7791,1990-01-01,10302255,01.01.1900,31.12.9999,1
9550,1990-01-01,55599,01.01.1900,31.12.9999,1
1866,1990-01-01,99047,01.01.1900,31.12.9999,1
1376,1990-01-01,391951,01.01.1900,31.12.9999,1
8106,1990-01-01,138263,01.01.1900,31.12.9999,1
8657,1990-01-01,9084780,01.01.1900,31.12.9999,1
9599,1990-01-01,6354145,01.01.1900,31.12.9999,1
5294,1990-01-01,973551,01.01.1900,31.12.9999,1
2843,1990-01-01,747116,01.01.1900,31.12.9999,1
6415,1990-01-01,6925331,01.01.1900,31.12.9999,1
1086,1990-01-01,5053234,01.01.1900,31.12.9999,1
7703,1990-01-01,5838574,01.01.1900,31.12.9999,1
9064,1990-01-01,10375989,01.01.1900,31.12.9999,1
7843,1990-01-01,255019,01.01.1900,31.12.9999,1
7159,1990-01-01,870452165,01.01.1900,31.12.9999,1
3993,1990-01-01,182159874,01.01.1900,31.12.9999,1
7987,1990-01-01,55793629,01.01.1900,31.12.9999,1
3959,1990-01-01,17658381,01.01.1900,31.12.9999,1
7100,1990-01-01,3485374,01.01.1900,31.12.9999,1
3808,1990-01-01,68865,01.01.1900,31.12.9999,1
9089,1990-01-01,4803254,01.01.1900,31.12.9999,1
5288,1990-01-01,56756561,01.01.1900,31.12.9999,1
6674,1990-01-01,2392030,01.01.1900,31.12.9999,1
6552,1990-01-01,123686321,01.01.1900,31.12.9999,1
4363,1990-01-01,3480587,01.01.1900,31.12.9999,1
4450,1990-01-01,16866563,01.01.1900,31.12.9999,1
3754,1990-01-01,23162269,01.01.1900,31.12.9999,1
5939,1990-01-01,75124,01.01.1900,31.12.9999,1
5927,1990-01-01,1674938,01.01.1900,31.12.9999,1
8847,1990-01-01,4394734,01.01.1900,31.12.9999,1
1313,1990-01-01,4314443,01.01.1900,31.12.9999,1
3111,1990-01-01,2689391,01.01.1900,31.12.9999,1
1899,1990-01-01,3593700,01.01.1900,31.12.9999,1
1612,1990-01-01,1798997,01.01.1900,31.12.9999,1
9882,1990-01-01,2209731,01.01.1900,31.12.9999,1
9669,1990-01-01,4236983,01.01.1900,31.12.9999,1
3125,1990-01-01,28765,01.01.1900,31.12.9999,1
9898,1990-01-01,3785847,01.01.1900,31.12.9999,1
7830,1990-01-01,381267,01.01.1900,31.12.9999,1
3497,1990-01-01,11882762,01.01.1900,31.12.9999,1
3592,1990-01-01,9539665,01.01.1900,31.12.9999,1
6262,1990-01-01,17517054,01.01.1900,31.12.9999,1
2701,1990-01-01,224957,01.01.1900,31.12.9999,1
4228,1990-01-01,8945026,01.01.1900,31.12.9999,1
3964,1990-01-01,365392,01.01.1900,31.12.9999,1
8099,1990-01-01,46047,01.01.1900,31.12.9999,1
6596,1990-01-01,374271,01.01.1900,31.12.9999,1
2777,1990-01-01,2006027,01.01.1900,31.12.9999,1
2792,1990-01-01,1090290,01.01.1900,31.12.9999,1
6400,1990-01-01,92659,01.01.1900,31.12.9999,1
9800,1990-01-01,81720428,01.01.1900,31.12.9999,1
8489,1990-01-01,98603,01.01.1900,31.12.9999,1
1367,1990-01-01,4480199,01.01.1900,31.12.9999,1
2641,1990-01-01,30329,01.01.1900,31.12.9999,1
9877,1990-01-01,2161433,01.01.1900,31.12.9999,1
1357,1990-01-01,621442,01.01.1900,31.12.9999,1
6446,1990-01-01,10805,01.01.1900,31.12.9999,1
3324,1990-01-01,24570814,01.01.1900,31.12.9999,1
9850,1990-01-01,13303459,01.01.1900,31.12.9999,1
7797,1990-01-01,40099553,01.01.1900,31.12.9999,1
2703,1990-01-01,1369011,01.01.1900,31.12.9999,1
9288,1990-01-01,9598,01.01.1900,31.12.9999,1
3315,1990-01-01,19616530,01.01.1900,31.12.9999,1
7531,1990-01-01,14944548,01.01.1900,31.12.9999,1
5635,1990-01-01,177264,01.01.1900,31.12.9999,1
1811,1990-01-01,3397389,01.01.1900,31.12.9999,1
6130,1990-01-01,4227820,01.01.1900,31.12.9999,1
1507,1990-01-01,8370647,01.01.1900,31.12.9999,1
4777,1990-01-01,95214257,01.01.1900,31.12.9999,1
7875,1990-01-01,2533,01.01.1900,31.12.9999,1
4718,1990-01-01,20799523,01.01.1900,31.12.9999,1
6127,1990-01-01,2044174,01.01.1900,31.12.9999,1
1019,1990-01-01,48002,01.01.1900,31.12.9999,1
